trial,seed,condition,contrast,utterance,u_len,rsa_prob,aif_prob,listener_p_target,is_correct
315,14,close,69.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
316,14,close,12.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
317,14,close,41.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
318,14,far,22.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
319,14,far,30.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
320,14,split,13.0,light yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
321,14,split,14.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
322,14,split,65.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
323,14,far,11.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
324,14,split,16.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
325,14,far,33.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
326,14,close,14.0,purple,1,0.7797929646485143,0.15577373022412624,0.7541289518082661,0
327,14,split,25.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
328,14,split,13.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
329,14,split,16.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
330,14,close,61.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
331,14,split,16.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
332,14,far,16.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
333,14,close,33.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
334,14,close,7.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
335,14,far,29.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
336,14,far,84.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
337,14,close,51.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
338,14,close,22.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
339,14,close,52.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
340,14,close,37.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
341,14,close,17.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
342,14,close,8.0,vivid red,2,0.13359156175773462,0.14132387248644004,0.0,0
343,14,close,45.0,green,1,0.15521125098968716,0.14490150335141685,7.452071022371157e-20,0
344,14,far,7.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
345,14,far,9.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
346,14,far,10.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
347,14,close,15.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
348,14,close,6.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
349,14,close,58.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
350,14,split,31.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
351,14,split,13.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
352,14,far,59.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
353,14,far,50.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
354,14,close,31.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
355,14,far,22.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
356,14,split,25.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
357,14,split,13.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
358,14,far,26.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
359,14,close,26.0,purple,1,0.15521125098968716,0.13137169340655028,0.0,0
360,14,split,32.0,vivid purple,2,0.13359156175773498,0.14132387248644004,1.0,1
361,14,close,44.0,dull pink,2,0.13359156175773462,0.14132387248644004,0.0,0
362,14,close,7.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
363,14,far,23.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
364,14,far,8.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
365,14,far,88.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
366,14,far,86.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
367,14,far,51.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
368,14,close,37.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
369,14,split,18.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
370,14,split,37.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
371,14,close,9.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
372,14,close,13.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
373,14,far,15.0,yellow,1,0.1700285875027761,0.14761509521136054,0.9946807826109689,1
374,14,split,66.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
375,14,close,19.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
376,14,far,11.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
377,14,far,71.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
378,14,split,63.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
379,14,far,5.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
380,14,close,8.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
381,14,far,29.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
382,14,split,60.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
383,14,far,37.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
384,14,split,29.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
385,14,far,13.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
386,14,close,37.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
387,14,far,11.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
388,14,close,27.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
389,14,split,10.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
390,14,split,11.0,dark blue,2,0.13359156175773498,0.14132387248644004,1.0,1
391,14,close,35.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
392,14,close,25.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
393,14,close,60.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
394,14,far,19.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
395,14,split,38.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
396,14,far,15.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
397,14,split,39.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
398,14,far,29.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
399,14,split,9.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
400,14,split,13.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
401,14,close,22.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
402,14,close,11.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
403,14,close,42.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
404,14,far,56.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
405,14,close,23.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
406,14,close,15.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
407,14,far,12.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
408,14,far,8.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
409,14,far,7.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
410,14,far,49.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
411,14,far,10.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
412,14,close,98.0,vivid brown,2,0.13359156175773462,0.14132387248644004,0.0,0
413,14,split,35.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
414,14,split,15.0,vivid yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
415,14,close,6.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
416,14,far,6.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
417,14,far,44.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
418,14,split,16.0,vivid brown,2,0.13359156175773498,0.14132387248644004,1.0,1
419,14,far,8.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
420,14,split,37.0,dark pink,2,0.13359156175773498,0.14132387248644004,1.0,1
421,14,split,33.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
422,14,close,9.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
423,14,close,18.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
424,14,far,21.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
425,14,close,17.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
426,14,far,76.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
427,14,close,16.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
428,14,split,19.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
429,14,close,44.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
430,14,far,46.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
431,14,far,39.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
432,14,close,17.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
433,14,far,5.0,dark brown,2,0.13359156175773462,0.14132387248644004,0.0,0
434,14,close,6.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
435,14,split,57.0,dark orange,2,0.1340869253237957,0.14150544133473733,0.9998204720306519,1
436,14,close,65.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
437,14,split,5.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
438,14,close,59.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
439,14,close,17.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
440,14,split,23.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
441,14,close,11.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
442,14,split,53.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
443,14,far,38.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
444,14,split,21.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
445,14,close,57.0,vivid yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
446,14,split,9.0,vivid yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
447,14,far,28.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
448,14,close,58.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
449,14,split,86.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
450,14,far,35.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
451,14,far,24.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
452,14,split,42.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
453,14,close,6.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
454,14,far,17.0,light red,2,0.13359156175773498,0.14132387248644004,1.0,1
455,14,split,50.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
456,14,far,34.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
457,14,split,16.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
458,14,close,28.0,brown,1,0.15521125098968716,0.14490150335141327,0.0,0
459,14,split,38.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
460,14,close,53.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
461,14,close,18.0,vivid green,2,0.13359156175773498,0.14132387248644004,1.0,1
462,14,split,13.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
463,14,close,28.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
464,14,close,41.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
465,14,close,29.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
466,14,far,19.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
467,14,split,34.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
468,14,close,43.0,light purple,2,0.13359156175773462,0.14132387248644004,0.0,0
469,14,close,53.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
470,14,close,32.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
471,14,close,45.0,light red,2,0.1335921772664956,0.14132424043447187,0.9999718737988499,1
472,14,close,42.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
473,14,close,66.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
474,14,far,44.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
475,14,far,15.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
476,14,close,15.0,vivid green,2,0.13359156175773462,0.14132387248644004,0.0,0
477,14,split,44.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
478,14,split,21.0,dull blue,2,0.13359156175773462,0.14132387248644004,0.0,0
479,14,far,8.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
480,14,close,45.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
481,14,split,79.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
482,14,split,39.0,dull green,2,0.13359156175773498,0.14132387248644004,1.0,1
483,14,far,18.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
484,14,split,14.0,dull orange,2,0.13359156175773498,0.14132387248644004,1.0,1
485,14,close,6.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
486,14,close,46.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
487,14,split,40.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
488,14,split,52.0,blue,1,0.1552112509896867,0.14490150335141327,1.0,1
489,14,close,64.0,dark purple,2,0.13359156175773498,0.14132387248644004,1.0,1
490,14,split,31.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
491,14,close,33.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
492,14,close,29.0,dark cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
493,14,split,92.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
494,14,close,38.0,brown,1,0.1552112509896867,0.14490150335141327,1.0,1
495,14,close,28.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
496,14,far,12.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
497,14,split,57.0,green,1,0.17980273330649743,0.1495994943519446,0.9960772701646332,1
498,14,far,16.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
499,14,split,21.0,light blue,2,0.13359156175773498,0.14132387248644004,1.0,1
500,14,close,5.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
501,14,close,41.0,pink,1,0.1552112509896867,0.14490150335141327,1.0,1
502,14,split,6.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
503,14,close,30.0,light pink,2,0.13359156175773498,0.14132387248644004,1.0,1
504,14,split,40.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
505,14,close,59.0,dark red,2,0.13359156175773462,0.14132387248644004,0.0,0
506,14,split,40.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
507,14,close,8.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
508,14,far,78.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
509,14,far,32.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
510,14,split,33.0,light cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
511,14,split,11.0,dull purple,2,0.13359156175773498,0.14132387248644004,1.0,1
512,14,close,51.0,pink,1,0.16348006515450295,0.14685688108336586,0.9999704386238201,1
513,14,split,54.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
514,14,close,12.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
515,14,far,29.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
516,14,split,46.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
517,14,split,17.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
518,14,split,67.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
519,14,close,63.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
520,14,close,42.0,dull cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
521,14,split,17.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
522,14,close,11.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
523,14,close,46.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
524,14,split,7.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
525,14,far,6.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
526,14,split,25.0,dark blue,2,0.13359156175773462,0.14132387248644004,5.396238282206174e-71,0
527,14,split,29.0,light red,2,0.13359156175773462,0.14132387248644004,0.0,0
528,14,split,59.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
529,14,far,39.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
530,14,split,29.0,dark brown,2,0.13359156175773498,0.14132387248644004,1.0,1
531,14,split,18.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
532,14,split,34.0,vivid pink,2,0.13359156175773498,0.14132387248644004,1.0,1
533,14,split,18.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
534,14,split,43.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
535,14,far,19.0,vivid purple,2,0.13359156175773498,0.14132387248644004,1.0,1
536,14,split,44.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
537,14,far,16.0,vivid pink,2,0.13359156175773462,0.14132387248644004,0.0,0
538,14,close,22.0,dark yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
539,14,close,51.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
540,14,split,17.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
541,14,far,21.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
542,14,close,18.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
543,14,far,103.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
544,14,split,23.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
545,14,split,59.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
546,14,close,56.0,light blue,2,0.13359156175773462,0.14132387248644004,3.2859952850804373e-42,0
547,14,split,17.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
548,14,far,42.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
549,14,split,45.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
550,14,far,11.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
551,14,close,19.0,light pink,2,0.13359156175773462,0.14132387248644004,0.0,0
552,14,far,16.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
553,14,split,15.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
554,14,far,22.0,vivid cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
555,14,split,23.0,dark yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
556,14,close,43.0,gray,1,0.1552112509896867,0.14490150335141327,1.0,1
557,14,split,8.0,dull orange,2,0.13359156175773462,0.14132387248644004,0.0,0
558,14,far,78.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
559,14,close,72.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
560,14,split,13.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
561,14,split,25.0,vivid pink,2,0.13359156175773498,0.14132387248644004,1.0,1
562,14,far,37.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
563,14,close,33.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
564,14,close,5.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
565,14,far,6.0,light purple,2,0.13359156175773498,0.14132387248644004,1.0,1
566,14,close,72.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
567,14,split,65.0,gray,1,0.1552112509896867,0.14490150335141327,1.0,1
568,14,close,34.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
569,14,split,36.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
570,14,close,42.0,dark blue,2,0.13359156175773498,0.14132387248644004,1.0,1
571,14,far,43.0,dark pink,2,0.13359156175773462,0.14132387248644004,0.0,0
572,14,far,22.0,dull yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
573,14,split,7.0,red,1,0.1552112509896867,0.14490150335141327,1.0,1
574,14,split,36.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
575,14,far,22.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
576,14,close,9.0,dull orange,2,0.13359156175773498,0.14132387248644004,1.0,1
577,14,close,23.0,dull pink,2,0.13359156175773498,0.14132387248644004,1.0,1
578,14,close,15.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
579,14,close,39.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
580,14,split,58.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
581,14,far,39.0,orange,1,0.1552112509896867,0.14490150335141327,1.0,1
582,14,close,73.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
583,14,split,60.0,vivid blue,2,0.13359156175773462,0.14132387248644004,0.0,0
584,14,split,19.0,dark red,2,0.13359156175773462,0.14132387248644004,0.0,0
585,14,far,5.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
586,14,split,78.0,light yellow,2,0.13359156175773462,0.1413238724864407,0.0,0
587,14,split,32.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
588,14,far,55.0,light cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
589,14,far,51.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
590,14,close,9.0,light yellow,2,0.13359156175773498,0.14132387248644004,1.0,1
591,14,far,5.0,vivid blue,2,0.13359156175773498,0.14132387248644004,1.0,1
592,14,close,37.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
593,14,split,9.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
594,14,far,5.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
595,14,close,8.0,red,1,0.15521125098968716,0.14490150335141327,0.0,0
596,14,split,44.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
597,14,split,32.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
598,14,close,49.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
599,14,close,79.0,dark purple,2,0.13359156175773462,0.14132387248644004,0.0,0
600,14,far,37.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
601,14,close,32.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
602,14,split,23.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
603,14,split,51.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
604,14,close,6.0,pink,1,0.15521125098968716,0.14490150335141327,0.0,0
605,14,split,43.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
606,14,split,37.0,vivid red,2,0.13359156175773498,0.14132387248644004,1.0,1
607,14,close,49.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
608,14,close,84.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
609,14,close,12.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
610,14,close,76.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
611,14,split,35.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
612,14,far,11.0,dull yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
613,14,split,13.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
614,14,close,5.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
615,14,split,13.0,dark blue,2,0.13359156175773462,0.14132387248644004,0.0,0
616,14,close,53.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
617,14,close,24.0,dark cyan,2,0.13359156175773462,0.14132387248644004,0.0,0
618,14,split,10.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
619,14,split,90.0,dull purple,2,0.13359156175773462,0.14132387248644004,0.0,0
620,14,close,14.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
621,14,close,13.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
622,14,split,28.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
623,14,close,42.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
624,14,close,73.0,yellow,1,0.1552112509896867,0.14490150335141327,1.0,1
625,14,close,36.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
626,14,far,28.0,green,1,0.15521125098968716,0.14490150335141327,0.0,0
627,14,far,7.0,purple,1,0.15521125098968716,0.14490150335141327,0.0,0
628,14,split,29.0,purple,1,0.1552112509896867,0.14490150335141327,1.0,1
629,14,split,29.0,light green,2,0.13359156175773462,0.14132387248644004,0.0,0
630,14,far,14.0,light brown,2,0.13359156175773462,0.14132387248644004,0.0,0
631,14,close,12.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
632,14,split,63.0,dull red,2,0.13359156175773462,0.14132387248644004,0.0,0
633,14,split,5.0,dark pink,2,0.13359156175773498,0.14132387248644004,1.0,1
634,14,far,16.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
635,14,split,40.0,orange,1,0.15521125098968716,0.14490150335141327,0.0,0
636,14,split,14.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
637,14,split,24.0,green,1,0.1552112509896867,0.14490150335141327,1.0,1
638,14,close,32.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
639,14,far,37.0,dark green,2,0.13359156175773462,0.14132387248644004,0.0,0
640,14,far,24.0,blue,1,0.15521125098968716,0.14490150335141327,0.0,0
641,14,close,42.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
642,14,split,42.0,dark yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
643,14,far,43.0,blue,1,0.15521125098968716,0.14623052635722925,0.0,0
644,14,split,26.0,dull cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
645,14,far,40.0,dark blue,2,0.13359156175773462,0.14132387248644004,1.5133009222163381e-86,0
646,14,split,26.0,dull pink,2,0.13359156175773462,0.14132387248644004,0.0,0
647,14,far,102.0,gray,1,0.15521125098968716,0.14490150335141327,0.0,0
648,14,split,15.0,cyan,1,0.15521125098968716,0.14490150335141327,0.0,0
649,14,split,15.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
650,14,far,12.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
651,14,split,18.0,vivid purple,2,0.13359156175773462,0.14132387248644004,0.0,0
652,14,split,10.0,dull green,2,0.13359156175773462,0.14132387248644004,0.0,0
653,14,split,16.0,cyan,1,0.1552112509896867,0.14490150335141327,1.0,1
654,14,far,38.0,dark green,2,0.13359156175773498,0.14132387248644004,1.0,1
655,14,far,30.0,dark cyan,2,0.13359156175773498,0.14132387248644004,1.0,1
656,14,split,9.0,dull pink,2,0.13359156175773462,0.14132387248644004,0.0,0
657,14,split,16.0,yellow,1,0.15521125098968716,0.14490150335141327,0.0,0
658,14,close,31.0,light blue,2,0.13359156175773462,0.14132387248644004,0.0,0
659,14,split,40.0,light pink,2,0.13359156175773498,0.14132387248644004,1.0,1
660,14,split,18.0,light yellow,2,0.13359156175773462,0.14132387248644004,0.0,0
